galaxy_id,scenario_name,disk_scale,bulge_scale,raw_weight,normalized_weight,metadata_basis,diagnostic_only,interpretation_note
IC2574,photometry_uniform_plausible,1.0,1.0,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
IC2574,photometry_uniform_plausible,1.0,1.3,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
IC2574,photometry_uniform_plausible,1.3,0.2,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
IC2574,photometry_uniform_plausible,1.3,0.5,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
IC2574,photometry_uniform_plausible,1.3,0.7,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
IC2574,photometry_uniform_plausible,1.3,1.0,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
IC2574,photometry_uniform_plausible,1.3,1.3,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC2403,photometry_uniform_plausible,0.5,0.2,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC2403,photometry_uniform_plausible,0.5,0.5,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC2403,photometry_uniform_plausible,0.5,0.7,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC2403,photometry_uniform_plausible,0.5,1.0,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC2403,photometry_uniform_plausible,0.5,1.3,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC2403,photometry_uniform_plausible,0.7,0.2,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC2403,photometry_uniform_plausible,0.7,0.5,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC2403,photometry_uniform_plausible,0.7,0.7,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC2403,photometry_uniform_plausible,0.7,1.0,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC2403,photometry_uniform_plausible,0.7,1.3,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC2403,photometry_uniform_plausible,1.0,0.2,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC2403,photometry_uniform_plausible,1.0,0.5,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC2403,photometry_uniform_plausible,1.0,0.7,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC2403,photometry_uniform_plausible,1.0,1.0,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC2403,photometry_uniform_plausible,1.0,1.3,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC2403,photometry_uniform_plausible,1.3,0.2,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC2403,photometry_uniform_plausible,1.3,0.5,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC2403,photometry_uniform_plausible,1.3,0.7,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC2403,photometry_uniform_plausible,1.3,1.0,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC2403,photometry_uniform_plausible,1.3,1.3,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC3198,photometry_uniform_plausible,0.5,0.2,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC3198,photometry_uniform_plausible,0.5,0.5,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC3198,photometry_uniform_plausible,0.5,0.7,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC3198,photometry_uniform_plausible,0.5,1.0,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC3198,photometry_uniform_plausible,0.5,1.3,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC3198,photometry_uniform_plausible,0.7,0.2,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC3198,photometry_uniform_plausible,0.7,0.5,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC3198,photometry_uniform_plausible,0.7,0.7,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC3198,photometry_uniform_plausible,0.7,1.0,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC3198,photometry_uniform_plausible,0.7,1.3,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC3198,photometry_uniform_plausible,1.0,0.2,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC3198,photometry_uniform_plausible,1.0,0.5,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC3198,photometry_uniform_plausible,1.0,0.7,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC3198,photometry_uniform_plausible,1.0,1.0,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC3198,photometry_uniform_plausible,1.0,1.3,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC3198,photometry_uniform_plausible,1.3,0.2,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC3198,photometry_uniform_plausible,1.3,0.5,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC3198,photometry_uniform_plausible,1.3,0.7,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC3198,photometry_uniform_plausible,1.3,1.0,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC3198,photometry_uniform_plausible,1.3,1.3,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC6503,photometry_uniform_plausible,0.5,0.2,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC6503,photometry_uniform_plausible,0.5,0.5,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC6503,photometry_uniform_plausible,0.5,0.7,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC6503,photometry_uniform_plausible,0.5,1.0,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC6503,photometry_uniform_plausible,0.5,1.3,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC6503,photometry_uniform_plausible,0.7,0.2,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC6503,photometry_uniform_plausible,0.7,0.5,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC6503,photometry_uniform_plausible,0.7,0.7,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC6503,photometry_uniform_plausible,0.7,1.0,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC6503,photometry_uniform_plausible,0.7,1.3,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC6503,photometry_uniform_plausible,1.0,0.2,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC6503,photometry_uniform_plausible,1.0,0.5,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC6503,photometry_uniform_plausible,1.0,0.7,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC6503,photometry_uniform_plausible,1.0,1.0,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC6503,photometry_uniform_plausible,1.0,1.3,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC6503,photometry_uniform_plausible,1.3,0.2,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC6503,photometry_uniform_plausible,1.3,0.5,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC6503,photometry_uniform_plausible,1.3,0.7,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC6503,photometry_uniform_plausible,1.3,1.0,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC6503,photometry_uniform_plausible,1.3,1.3,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC7814,photometry_uniform_plausible,0.5,0.2,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC7814,photometry_uniform_plausible,0.5,0.5,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC7814,photometry_uniform_plausible,0.5,0.7,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC7814,photometry_uniform_plausible,0.5,1.0,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC7814,photometry_uniform_plausible,0.5,1.3,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC7814,photometry_uniform_plausible,0.7,0.2,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC7814,photometry_uniform_plausible,0.7,0.5,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC7814,photometry_uniform_plausible,0.7,0.7,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC7814,photometry_uniform_plausible,0.7,1.0,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC7814,photometry_uniform_plausible,0.7,1.3,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC7814,photometry_uniform_plausible,1.0,0.2,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC7814,photometry_uniform_plausible,1.0,0.5,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC7814,photometry_uniform_plausible,1.0,0.7,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC7814,photometry_uniform_plausible,1.0,1.0,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC7814,photometry_uniform_plausible,1.0,1.3,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC7814,photometry_uniform_plausible,1.3,0.2,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC7814,photometry_uniform_plausible,1.3,0.5,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC7814,photometry_uniform_plausible,1.3,0.7,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC7814,photometry_uniform_plausible,1.3,1.0,1.0,0.1111111111111111,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
NGC7814,photometry_uniform_plausible,1.3,1.3,0.0,0.0,"uniform plausible band [disk 0.7-1.3, bulge 0.5-1.0]; no morphology tilt",True,Uniform diagnostic weight over plausible M/L band.
DDO154,morphology_aware_conservative,0.5,0.2,0.0,0.0,"morphological_type, bulge_dominated_proxy, central-concentration context",True,"Morphology-aware scaffold (Type=10.0, bulge_dom=False); early-type/bulge-proxy galaxies do not auto-favor extreme low bulge_scale."
DDO154,morphology_aware_conservative,0.5,0.5,0.0,0.0,"morphological_type, bulge_dominated_proxy, central-concentration context",True,"Morphology-aware scaffold (Type=10.0, bulge_dom=False); early-type/bulge-proxy galaxies do not auto-favor extreme low bulge_scale."
DDO154,morphology_aware_conservative,0.5,0.7,0.0,0.0,"morphological_type, bulge_dominated_proxy, central-concentration context",True,"Morphology-aware scaffold (Type=10.0, bulge_dom=False); early-type/bulge-proxy galaxies do not auto-favor extreme low bulge_scale."
DDO154,morphology_aware_conservative,0.5,1.0,0.0,0.0,"morphological_type, bulge_dominated_proxy, central-concentration context",True,"Morphology-aware scaffold (Type=10.0, bulge_dom=False); early-type/bulge-proxy galaxies do not auto-favor extreme low bulge_scale."
DDO154,morphology_aware_conservative,0.5,1.3,0.0,0.0,"morphological_type, bulge_dominated_proxy, central-concentration context",True,"Morphology-aware scaffold (Type=10.0, bulge_dom=False); early-type/bulge-proxy galaxies do not auto-favor extreme low bulge_scale."
DDO154,morphology_aware_conservative,0.7,0.2,0.0,0.0,"morphological_type, bulge_dominated_proxy, central-concentration context",True,"Morphology-aware scaffold (Type=10.0, bulge_dom=False); early-type/bulge-proxy galaxies do not auto-favor extreme low bulge_scale."
DDO154,morphology_aware_conservative,0.7,0.5,0.36232202343887404,0.07514471565711274,"morphological_type, bulge_dominated_proxy, central-concentration context",True,"Morphology-aware scaffold (Type=10.0, bulge_dom=False); early-type/bulge-proxy galaxies do not auto-favor extreme low bulge_scale."
DDO154,morphology_aware_conservative,0.7,0.7,0.5525084088425062,0.11458891426631228,"morphological_type, bulge_dominated_proxy, central-concentration context",True,"Morphology-aware scaffold (Type=10.0, bulge_dom=False); early-type/bulge-proxy galaxies do not auto-favor extreme low bulge_scale."
DDO154,morphology_aware_conservative,0.7,1.0,0.36232202343887404,0.07514471565711274,"morphological_type, bulge_dominated_proxy, central-concentration context",True,"Morphology-aware scaffold (Type=10.0, bulge_dom=False); early-type/bulge-proxy galaxies do not auto-favor extreme low bulge_scale."
DDO154,morphology_aware_conservative,0.7,1.3,0.0,0.0,"morphological_type, bulge_dominated_proxy, central-concentration context",True,"Morphology-aware scaffold (Type=10.0, bulge_dom=False); early-type/bulge-proxy galaxies do not auto-favor extreme low bulge_scale."
DDO154,morphology_aware_conservative,1.0,0.2,0.0,0.0,"morphological_type, bulge_dominated_proxy, central-concentration context",True,"Morphology-aware scaffold (Type=10.0, bulge_dom=False); early-type/bulge-proxy galaxies do not auto-favor extreme low bulge_scale."
DDO154,morphology_aware_conservative,1.0,0.5,0.643236829321352,0.13340577031660983,"morphological_type, bulge_dominated_proxy, central-concentration context",True,"Morphology-aware scaffold (Type=10.0, bulge_dom=False); early-type/bulge-proxy galaxies do not auto-favor extreme low bulge_scale."
DDO154,morphology_aware_conservative,1.0,0.7,0.9808781528214113,0.20343176820570472,"morphological_type, bulge_dominated_proxy, central-concentration context",True,"Morphology-aware scaffold (Type=10.0, bulge_dom=False); early-type/bulge-proxy galaxies do not auto-favor extreme low bulge_scale."
DDO154,morphology_aware_conservative,1.0,1.0,0.643236829321352,0.13340577031660983,"morphological_type, bulge_dominated_proxy, central-concentration context",True,"Morphology-aware scaffold (Type=10.0, bulge_dom=False); early-type/bulge-proxy galaxies do not auto-favor extreme low bulge_scale."
